epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
20,0.7997631726883666,0.9223608807118082,0.8180370837930373,0.8453086183833365,0.6662392835999448,0.8843410675505772,0.7575884094413672,0.8539796529024536
21,0.7889549405538806,0.9272060923668901,0.8279243986679502,0.8464551882285496,0.6859246601536201,0.8735421190993257,0.7456713194552336,0.8587672052663076
22,0.7874919250593253,0.9292479252637976,0.8294707043703807,0.847983948022167,0.6947878569917434,0.8725088581552177,0.7359129380856331,0.8551765409934171
23,0.7856427788073808,0.9292381856569009,0.8286813482874763,0.8480794955092681,0.6884244305869193,0.8795542347696881,0.7509006203131549,0.8336325553560742
24,0.7818999025303662,0.9304635196026012,0.8367928867372344,0.8519969424804128,0.673075755294535,0.8776225854383359,0.7552724086870531,0.8665469778575703
25,0.7755021733670897,0.9343874101442718,0.8409147145950004,0.8507548251480986,0.7057006123678047,0.8831340724654247,0.76523892088021,0.77737881508079
26,0.7761569235444684,0.933434499572714,0.8400668353024718,0.853334607299828,0.682741102381854,0.886037261401303,0.76120770929715,0.8102932375822861
27,0.7732721595173695,0.936475541876311,0.8403002882228696,0.8540989871966367,0.6693573408965791,0.8786238427248828,0.7523134911996741,0.8653500897666068
28,0.7709092107940855,0.9357574957842639,0.8445454187929222,0.8598318364227021,0.6548606466205444,0.8849468510686935,0.769086701239375,0.8677438659485338
29,0.7701906903669845,0.9363928837462242,0.8452916535039645,0.8567743168354672,0.6658043624540063,0.8844645102297406,0.767472955775542,0.8426092160383004
30,0.7607995953041395,0.9408012983095928,0.8553829865919043,0.8591630040129945,0.6627904228790301,0.8873585552634586,0.7704459318623141,0.8438061041292639
31,0.7611759884872743,0.9414180924765679,0.8551409194594801,0.8581119816548824,0.6497262604289394,0.8873402674591382,0.7700551770235566,0.8599640933572711
32,0.7545016780993963,0.9433334247314039,0.8598542825587945,0.8664246130326773,0.7012487716263885,0.8880992113384386,0.7668505191293881,0.7905445840813884
33,0.750523244083987,0.9447770001325272,0.8631886919744323,0.8669023504681826,0.7096480090485441,0.892780889244485,0.7701817546759194,0.7737881508078994
34,0.7505669224770238,0.9457319100368792,0.861801391548243,0.8677622778520925,0.6644560690057413,0.8775425762944337,0.7551018277115165,0.8605625374027528
35,0.7393570048344789,0.9501868804924528,0.8730586811886827,0.8697687750812154,0.655992604957092,0.8849091324722825,0.772625766911073,0.8521843207660084
36,0.7397080488330703,0.9492156903067777,0.8725999200706174,0.8734951270781578,0.6738318050071767,0.8754554806263574,0.7550481460952096,0.8539796529024536
37,0.7464523373747246,0.9460545737879473,0.8657675118885018,0.8727307471813491,0.6963463582941188,0.8676420162304265,0.7405652600261481,0.8731298623578695
38,0.7329528140857711,0.9517611551345151,0.8778124869378339,0.8788457863558189,0.6631115971033905,0.8846908218082066,0.758278202656735,0.8467983243566727
39,0.7339622545670579,0.9515408286606071,0.8767749989120546,0.8762660042040894,0.6718555498379993,0.8807886615613214,0.7485899854195874,0.8485936564931179
40,0.7249679857017478,0.9541309071715497,0.8836241292215078,0.8809478310720428,0.8153104296991883,0.8843410675505773,0.7640648439461957,0.7007779772591263
41,0.7240436917710846,0.9548826848640225,0.8838820552258504,0.8828587808140645,0.6550165538228535,0.8829786261287005,0.7591677386946155,0.8635547576301615
42,0.724408939010938,0.9544179256750891,0.8836665855687929,0.888687177527231,0.670433391431789,0.8876077265973255,0.768835797859916,0.822262118491921
43,0.7235477505098354,0.9550837891812104,0.8852571947621879,0.8837187081979744,0.6902997640704481,0.8699759972568294,0.7340097788377192,0.8444045481747456
44,0.7148934744658672,0.9589252215260736,0.8917680063445786,0.8894515574240397,0.6763124266190133,0.8722345410904103,0.7492752786476343,0.8731298623578695
45,0.7133638209556726,0.9586560827700927,0.8948366314124454,0.8898337473724441,0.6819057909761768,0.8812275688650132,0.7653853530031685,0.8228605625374028
46,0.7093502302003959,0.9601378739894801,0.8987502455161942,0.8863940378368049,0.6849872719235651,0.8687530003428964,0.7432121814003834,0.8827049670855776
47,0.7020967521062436,0.9629672155120805,0.9025633300382427,0.8946111217274986,0.7093785329895202,0.8796753914733112,0.7545528368436748,0.8090963494913226
48,0.704456465662995,0.9631367018092248,0.8992633339606431,0.8913625071660616,0.704907301441058,0.861298434106755,0.7195632775526486,0.8450029922202275
49,0.6989356707414933,0.9632438089231935,0.9047646054342153,0.8946111217274986,0.6914138291711083,0.8658566693336381,0.7332678528629446,0.8611609814482346
50,0.7061258217993645,0.9624826914903826,0.8984217089404636,0.8915536021402637,0.6791868500906433,0.8698777003086067,0.7390354734620046,0.8521843207660084
51,0.6923095700209122,0.9649246194412836,0.9083077486329726,0.901586088285878,0.6735887601659514,0.8833420962395702,0.7581142785820935,0.8916816277678037
52,0.6863740381218612,0.9684468725865197,0.9130499476619356,0.9032103955665965,0.6614578219675719,0.8769025031432164,0.7551247858912294,0.874326750448833
53,0.6858725552346586,0.9693538841895049,0.9146386671961121,0.9034014905407988,0.6720060694367496,0.8750234312492856,0.7454336058418154,0.8629563135846798
54,0.6792867986007332,0.9698745675728785,0.9196225888796234,0.904739155360214,0.6930788132617889,0.8758852440278889,0.7480814313292011,0.824655894673848
