Importance,Feature,Iteration
0.06961794153808958,FlipAngle,19
0.06210171878581973,FlipAngle,20
0.041496408502981655,FlipAngle,21
0.03695238029914757,FlipAngle,22
0.03495186473771,FlipAngle,23
0.003800979566725146,FlipAngle,24
0.03589496493095647,FlipAngle,25
0.06501675574676448,FlipAngle,26
0.045325966863458536,FlipAngle,27
0.04232519352129595,FlipAngle,28
0.05850079077521964,FlipAngle,29
0.053642395840303406,FlipAngle,30
0.42250888657592534,ReconstructionDiameter,1
0.538395895170695,ReconstructionDiameter,2
0.4819527775443915,ReconstructionDiameter,3
0.29579051515562865,ReconstructionDiameter,4
0.4343976647695936,ReconstructionDiameter,5
0.48949757909037567,ReconstructionDiameter,6
0.4092197474892196,ReconstructionDiameter,7
0.5101314681669281,ReconstructionDiameter,8
0.3827557844907402,ReconstructionDiameter,9
0.46773482766129637,ReconstructionDiameter,10
0.5667174797619156,ReconstructionDiameter,11
0.41327793619956077,ReconstructionDiameter,12
0.5899806178620948,ReconstructionDiameter,13
0.6024838401210951,ReconstructionDiameter,14
0.38184126309123306,ReconstructionDiameter,15
0.4628192751389016,ReconstructionDiameter,16
0.5583724719913439,ReconstructionDiameter,17
0.5798637248799623,ReconstructionDiameter,18
0.45440282038399415,ReconstructionDiameter,19
0.4578894332196372,ReconstructionDiameter,20
0.33445762307887084,ReconstructionDiameter,21
0.43424048140408994,ReconstructionDiameter,22
0.38045519159509017,ReconstructionDiameter,23
0.3080222388741184,ReconstructionDiameter,24
0.33928743922004784,ReconstructionDiameter,25
0.43904171875151515,ReconstructionDiameter,26
0.18367590733383238,ReconstructionDiameter,27
0.4713214662750268,ReconstructionDiameter,28
0.3571777640980787,ReconstructionDiameter,29
0.3681234420984881,ReconstructionDiameter,30
0.2551228916709363,ImagingFrequency,1
0.43454055873829,ImagingFrequency,2
0.5220774039481123,ImagingFrequency,3
0.3142809947020596,ImagingFrequency,4
0.3360008779405549,ImagingFrequency,5
0.30436415327607713,ImagingFrequency,6
0.37259602331801134,ImagingFrequency,7
0.2296020288657284,ImagingFrequency,8
0.38272720569700097,ImagingFrequency,9
0.20653894232169917,ImagingFrequency,10
0.4172503885286966,ImagingFrequency,11
0.27664272335326917,ImagingFrequency,12
0.43622670756862053,ImagingFrequency,13
0.3403734333819782,ImagingFrequency,14
0.38609950335772425,ImagingFrequency,15
0.0682175806450646,ImagingFrequency,16
0.43203991428648997,ImagingFrequency,17
0.4590611637627729,ImagingFrequency,18
0.26282487658248654,ImagingFrequency,19
0.30679335074354147,ImagingFrequency,20
0.16691444480834083,ImagingFrequency,21
0.3257125121960117,ImagingFrequency,22
0.3740106736078811,ImagingFrequency,23
0.383584569509067,ImagingFrequency,24
0.2941615239127269,ImagingFrequency,25
0.23723256679293045,ImagingFrequency,26
0.2891173668185427,ImagingFrequency,27
0.22125702109514425,ImagingFrequency,28
0.23476050113484473,ImagingFrequency,29
0.2909464096175571,ImagingFrequency,30
0.1716585245683249,EchoTime,1
0.09052332915511525,EchoTime,2
0.2569519344699881,EchoTime,3
0.14443722353589192,EchoTime,4
0.2284302983225927,EchoTime,5
0.20393827209184903,EchoTime,6
0.1229173918535591,EchoTime,7
0.20413832364798656,EchoTime,8
0.08239266233755073,EchoTime,9
0.14663779065346702,EchoTime,10
0.050012889035988974,EchoTime,11
0.07674835057491664,EchoTime,12
0.20962545204505464,EchoTime,13
0.22005671175828173,EchoTime,14
0.28838860757829093,EchoTime,15
0.16598563401197644,EchoTime,16
0.19979434700027754,EchoTime,17
0.24466305316398246,EchoTime,18
0.212254701068669,EchoTime,19
0.11214318661552307,EchoTime,20
0.15455411651802436,EchoTime,21
0.1488955153585331,EchoTime,22
0.1474094180843152,EchoTime,23
0.19104923611744326,EchoTime,24
0.12586100760824315,EchoTime,25
0.10348381211385674,EchoTime,26
0.0910377474423474,EchoTime,27
0.06407365555351802,EchoTime,28
0.1136578626834802,EchoTime,29
0.13960740739470248,EchoTime,30
0.34441733269546226,RepetitionTime,1
0.260824361021049,RepetitionTime,2
0.12000235489260187,RepetitionTime,3
0.01814753402163445,RepetitionTime,4
0.19867977404463283,RepetitionTime,5
0.1384070980578524,RepetitionTime,6
0.07924899502672916,RepetitionTime,7
0.1696437196100177,RepetitionTime,8
0.14878120018358848,RepetitionTime,9
0.34360283707401756,RepetitionTime,10
0.24083349480351807,RepetitionTime,11
0.15952682662788525,RepetitionTime,12
0.34791823492797486,RepetitionTime,13
0.0597868364933,RepetitionTime,14
0.008659374501666305,RepetitionTime,15
0.14332265058024718,RepetitionTime,16
0.16884351338544268,RepetitionTime,17
0.09879688994135123,RepetitionTime,18
0.1405076393973525,RepetitionTime,19
0.191820863548279,RepetitionTime,20
0.16664294626786758,RepetitionTime,21
0.11069995753191408,RepetitionTime,22
0.05892947268124644,RepetitionTime,23
0.09742510784209044,RepetitionTime,24
0.1850476894330932,RepetitionTime,25
0.22301461690984783,RepetitionTime,26
0.289388865359016,RepetitionTime,27
0.08162103490671496,RepetitionTime,28
0.22651551914236048,RepetitionTime,29
0.07230434814914508,RepetitionTime,30
0.1867052594697093,EchoTrainLength,1
0.12366044049065558,EchoTrainLength,2
0.1838188013025163,EchoTrainLength,3
-0.021434095301127453,EchoTrainLength,4
0.044725812195033486,EchoTrainLength,5
0.15309659803754574,EchoTrainLength,6
-0.10702758253699075,EchoTrainLength,7
0.022891613781618525,EchoTrainLength,8
0.036609434774338596,EchoTrainLength,9
0.09100916864860813,EchoTrainLength,10
-0.024577762611961474,EchoTrainLength,11
-0.037581113761324336,EchoTrainLength,12
0.019590763105218508,EchoTrainLength,13
-0.15561153188622792,EchoTrainLength,14
0.0035866386137179827,EchoTrainLength,15
0.07204713900554147,EchoTrainLength,16
0.0003143667310696981,EchoTrainLength,17
0.053499501871619504,EchoTrainLength,18
-0.07020380680964498,EchoTrainLength,19
-0.04426855149525497,EchoTrainLength,20
0.06893205048842181,EchoTrainLength,21
0.04352550285815849,EchoTrainLength,22
0.03786690169865476,EchoTrainLength,23
0.022662983431741723,EchoTrainLength,24
0.10176908448976207,EchoTrainLength,25
0.01717585503464871,EchoTrainLength,26
-0.020605310282813157,EchoTrainLength,27
-0.10331233935143358,EchoTrainLength,28
-0.037481087983249346,EchoTrainLength,29
0.11877346676201252,EchoTrainLength,30
0.3276844489636975,Parenchymal,1
0.1107714045162498,Parenchymal,2
0.2702410735566814,Parenchymal,3
0.2980768186544091,Parenchymal,4
0.2817583274318139,Parenchymal,5
0.21934224191491208,Parenchymal,6
0.24326269227096997,Parenchymal,7
0.04464007581382813,Parenchymal,8
0.17435922057627495,Parenchymal,9
0.2672117214207671,Parenchymal,10
0.059586784937150014,Parenchymal,11
0.07350465748600762,Parenchymal,12
-0.05187051062874264,Parenchymal,13
0.18218981005961452,Parenchymal,14
-0.0037438219792466023,Parenchymal,15
0.14000751050700244,Parenchymal,16
0.1504387702202046,Parenchymal,17
-0.05792921490052142,Parenchymal,18
-0.04266813904611738,Parenchymal,19
0.2714413828935315,Parenchymal,20
0.09316686757558677,Parenchymal,21
-0.043582660445637036,Parenchymal,22
-0.012346038893446822,Parenchymal,23
0.10028298721555665,Parenchymal,24
0.26546841500294566,Parenchymal,25
0.0491555252239354,Parenchymal,26
0.15032445504525999,Parenchymal,27
0.08573638120452227,Parenchymal,28
0.034380288863011775,Parenchymal,29
0.09108061563293139,Parenchymal,30
0.23586078469365718,BreastMammoDensity,1
0.4689780051887803,BreastMammoDensity,2
0.23443184500691783,BreastMammoDensity,3
0.3756253754538883,BreastMammoDensity,4
0.24516318205434498,BreastMammoDensity,5
0.31520980549844885,BreastMammoDensity,6
0.28930312897782307,BreastMammoDensity,7
0.3669374221585076,BreastMammoDensity,8
0.15888380376883884,BreastMammoDensity,9
0.25480852493984174,BreastMammoDensity,10
0.3202682519895276,BreastMammoDensity,11
0.24094780997846268,BreastMammoDensity,12
0.1518962887006957,BreastMammoDensity,13
0.1931497774569309,BreastMammoDensity,14
0.31816771065000254,BreastMammoDensity,15
0.6518822850917521,BreastMammoDensity,16
0.2501644709579451,BreastMammoDensity,17
0.2937042632129857,BreastMammoDensity,18
0.4123348360063268,BreastMammoDensity,19
0.27880042228026025,BreastMammoDensity,20
0.2960905924898287,BreastMammoDensity,21
0.26112443835524907,BreastMammoDensity,22
0.28735977100385157,BreastMammoDensity,23
0.2700696007942707,BreastMammoDensity,24
0.3580065491163805,BreastMammoDensity,25
0.29573335756815006,BreastMammoDensity,26
0.3667659493960969,BreastMammoDensity,27
0.5471267166566846,BreastMammoDensity,28
0.3113516683442327,BreastMammoDensity,29
0.2574949315509471,BreastMammoDensity,30
0.33800139350198,FieldStrength,1
0.2031523552641187,FieldStrength,2
0.4209656317142289,FieldStrength,3
0.3131092641589363,FieldStrength,4
0.24546325938855748,FieldStrength,5
0.2817011698443479,FieldStrength,6
0.3845276697023135,FieldStrength,7
0.4345262693413955,FieldStrength,8
0.24209096172783423,FieldStrength,9
0.314823991783031,FieldStrength,10
0.45105910151702266,FieldStrength,11
0.25457989458997743,FieldStrength,12
0.2574234845665989,FieldStrength,13
0.33431472911019944,FieldStrength,14
0.335314986890912,FieldStrength,15
0.2569519344699881,FieldStrength,16
0.23614657263100006,FieldStrength,17
0.32161145529503665,FieldStrength,18
0.47013544633503396,FieldStrength,19
0.17956056103600018,FieldStrength,20
0.3668088175867058,FieldStrength,21
0.207567778896151,FieldStrength,22
0.321997269010467,FieldStrength,23
0.40659049846561773,FieldStrength,24
0.3153098312765114,FieldStrength,25
0.25293661395021844,FieldStrength,26
0.26842632015451173,FieldStrength,27
0.3776830486028044,FieldStrength,28
0.37605405735992753,FieldStrength,29
0.3331001303764548,FieldStrength,30
0.9188653761626673,ScannerModel,1
0.5461979058603077,ScannerModel,2
0.7871742946325098,ScannerModel,3
0.8696812721449926,ScannerModel,4
1.1562122581305299,ScannerModel,5
1.074505486842597,ScannerModel,6
0.9891692087503747,ScannerModel,7
1.4504023608369836,ScannerModel,8
0.9020324666528275,ScannerModel,9
1.0020868235185074,ScannerModel,10
1.061602161471334,ScannerModel,11
0.7994917547322172,ScannerModel,12
0.9457294422734217,ScannerModel,13
0.8799410590958089,ScannerModel,14
1.3816989406984261,ScannerModel,15
0.9753656513764494,ScannerModel,16
0.8488759103060171,ScannerModel,17
1.1805042328051236,ScannerModel,18
1.119231299037643,ScannerModel,19
1.1189455111003002,ScannerModel,20
0.6805468152078189,ScannerModel,21
1.041754189222487,ScannerModel,22
0.884828032824452,ScannerModel,23
0.9400994199076448,ScannerModel,24
0.5998403017006236,ScannerModel,25
0.812380790706623,ScannerModel,26
1.1174594138260698,ScannerModel,27
0.7872743204105722,ScannerModel,28
1.19916618511399,ScannerModel,29
1.267569527918335,ScannerModel,30
6.809783549932022,Indication,1
7.100915721708871,Indication,2
7.599772855747402,Indication,3
6.989587030714768,Indication,4
7.108932073351479,Indication,5
7.180078980354371,Indication,6
7.8759297396071775,Indication,7
7.6415836309814775,Indication,8
7.181779418581572,Indication,9
7.2843629986928145,Indication,10
6.585625781272765,Indication,11
6.99045868392368,Indication,12
7.442646647793229,Indication,13
6.653971966489644,Indication,14
6.753483326274365,Indication,15
7.165146560627907,Indication,16
7.0184801911807,Indication,17
6.617776924224475,Indication,18
6.950134005963833,Indication,19
7.088955496530805,Indication,20
7.486186440048269,Indication,21
6.799380869012533,Indication,22
7.337619580817687,Indication,23
7.4429324357305715,Indication,24
7.719403686321455,Indication,25
7.227362594588657,Indication,26
7.234850238547201,Indication,27
7.075552042269168,Indication,28
7.636968155793284,Indication,29
7.592756761885481,Indication,30
