epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
38,0.7947404607404334,0.9217445435351861,0.8202627885644009,0.8494171603286833,0.6905532553836587,0.8827614584523945,0.7493368859007495,0.8659485338120886
39,0.7976551008525187,0.9203924518903406,0.8168363163373347,0.8529524173514237,0.6809842870450891,0.8827751743056349,0.7489971363277511,0.8629563135846798
40,0.7875350946316682,0.9249257961914423,0.8235578613369667,0.8599273839098032,0.6791690983934934,0.8836461309863984,0.7626089707302517,0.8438061041292639
41,0.7920768296037467,0.924112124868044,0.8196546648050588,0.8590674565258933,0.6637566210908279,0.8860166876214425,0.7664904950754784,0.8497905445840814
42,0.779146584821162,0.9282240669399469,0.8349715142652334,0.8593540989871966,0.665287330577218,0.8860189735969825,0.7604501882497438,0.8485936564931179
43,0.7810292490895929,0.9292526665387094,0.834173812781368,0.8599273839098032,0.6909918656683054,0.8729066178991884,0.7459369534956435,0.8605625374027528
44,0.7750369465057239,0.9289368290810379,0.837913575720669,0.8648003057519588,0.6736290530484997,0.8799771402445993,0.7505578403188145,0.8731298623578695
45,0.7741328639827403,0.9305747681916435,0.8378140124598816,0.8675711828778903,0.6833218540851403,0.8874522802606013,0.7637759583598777,0.8312387791741472
46,0.7733541612936756,0.9313421406799103,0.8435567816722768,0.8624116185744315,0.6855845745276149,0.8854886272716883,0.7524216293640708,0.8545780969479354
47,0.7697087307402766,0.9327110267202261,0.8427661792107584,0.8669023504681826,0.6948666666739719,0.8786992799177048,0.7481377719581725,0.8611609814482346
48,0.7688518519067136,0.9325726443289782,0.8450372004963891,0.8686222052360023,0.7695935635706538,0.874627957480855,0.7335156902102028,0.7630161579892281
49,0.7654036148861492,0.9355816687459729,0.8461843138902067,0.871584177336136,0.7167620016813706,0.8756063550120015,0.7329587647320392,0.8803111909036505
50,0.7752819925108125,0.9302295691037962,0.837347052808616,0.8670934454423849,0.6968723710320939,0.8876465881815064,0.7591302708888246,0.8013165769000599
51,0.7621212913182231,0.9361256871992432,0.8491373583207344,0.8677622778520925,0.6852853935967655,0.8850771516744771,0.7622664763853017,0.8785158587672053
52,0.7504015572094311,0.9413438886680102,0.8591689208534453,0.8781769539461112,0.6850433075663431,0.8806720768087781,0.7579554660635879,0.8779174147217235
53,0.7488852525882732,0.9400797676661048,0.8592283726810136,0.8822854958914581,0.674651259508481,0.8829923419819407,0.7532937575827767,0.8599640933572711
54,0.7453473144158017,0.9417182494527541,0.8656114419575793,0.8777947639977068,0.705564242077045,0.8669150760086866,0.743517927594297,0.8707360861759426
55,0.7401940659038793,0.9443640522248575,0.8683316788770964,0.8873495127078158,0.6839357304187823,0.8848005486341296,0.7600661264549966,0.8276481149012568
56,0.7386254183584979,0.9453521796154885,0.8722237087317574,0.8821899484043569,0.6816844152590958,0.890330323465539,0.7644083351872166,0.824655894673848
57,0.7343948352594301,0.9444731301097233,0.8741551459820769,0.8899292948595452,0.7045333332675863,0.8865584638244371,0.7603023935457187,0.8138839018551766
