Importance,Feature,Iteration
2.702071613480562,maxOriginalImage,17
2.2854422862595216,maxOriginalImage,18
2.2618553265823396,maxOriginalImage,19
2.9581202881300848,maxOriginalImage,20
2.4732702159965894,maxOriginalImage,21
2.8506615708315546,maxOriginalImage,22
2.701172311339008,maxOriginalImage,23
2.277869215593946,maxOriginalImage,24
2.7769187952254266,maxOriginalImage,25
2.9614019520851715,maxOriginalImage,26
2.262360197960055,maxOriginalImage,27
2.509652509652487,maxOriginalImage,28
1.619627379679676,maxOriginalImage,29
2.3587906311018245,maxOriginalImage,30
1.510370058098052,origPixelSpacing,1
1.1365601345987049,origPixelSpacing,2
1.7230944576482357,origPixelSpacing,3
1.454171562867204,origPixelSpacing,4
1.521398342254813,origPixelSpacing,5
1.4391989710721256,origPixelSpacing,6
1.6247076479178426,origPixelSpacing,7
2.3071359782703302,origPixelSpacing,8
1.9083506988050885,origPixelSpacing,9
1.2311604089962829,origPixelSpacing,10
1.7867713601613517,origPixelSpacing,11
1.5997480691825032,origPixelSpacing,12
1.5237018179155941,origPixelSpacing,13
1.588625121642449,origPixelSpacing,14
1.4329196333118874,origPixelSpacing,15
1.9677046401466038,origPixelSpacing,16
1.6016728913100016,origPixelSpacing,17
1.7255872600756312,origPixelSpacing,18
1.596497959688542,origPixelSpacing,19
1.729705117250062,origPixelSpacing,20
1.6579660499242113,origPixelSpacing,21
1.7967425698710289,origPixelSpacing,22
1.6669906258006677,origPixelSpacing,23
1.6900253824084948,origPixelSpacing,24
1.314779730928795,origPixelSpacing,25
1.3917883932594393,origPixelSpacing,26
1.72217937827614,origPixelSpacing,27
2.02535464058836,origPixelSpacing,28
1.6043865749651771,origPixelSpacing,29
1.3385402401420623,origPixelSpacing,30
1.8059880269752657,origCropSizeY_mm,1
2.1218639598829085,origCropSizeY_mm,2
1.5805787340602426,origCropSizeY_mm,3
1.747801600694697,origCropSizeY_mm,4
1.7713412286801975,origCropSizeY_mm,5
1.1269518011917408,origCropSizeY_mm,6
1.9907709512155147,origCropSizeY_mm,7
1.7206489869124801,origCropSizeY_mm,8
1.3746385436480115,origCropSizeY_mm,9
1.4868777618042044,origCropSizeY_mm,10
2.2316892617644295,origCropSizeY_mm,11
1.451820755514783,origCropSizeY_mm,12
1.5080508052067283,origCropSizeY_mm,13
1.9108119467713995,origCropSizeY_mm,14
2.3619934089041594,origCropSizeY_mm,15
1.8170636428236944,origCropSizeY_mm,16
2.1672550521847476,origCropSizeY_mm,17
1.0944349290213682,origCropSizeY_mm,18
2.029393611610012,origCropSizeY_mm,19
2.0143421336621543,origCropSizeY_mm,20
1.9114588132241026,origCropSizeY_mm,21
2.2166693382776836,origCropSizeY_mm,22
2.313636197258266,origCropSizeY_mm,23
1.8148548305462335,origCropSizeY_mm,24
1.6611846049570747,origCropSizeY_mm,25
2.1508309551787743,origCropSizeY_mm,26
1.5766975353441341,origCropSizeY_mm,27
2.189926932489848,origCropSizeY_mm,28
1.6999808148876436,origCropSizeY_mm,29
1.6621785704819216,origCropSizeY_mm,30
0.37133289830248,origCropSizeX_mm,1
0.12028560573835795,origCropSizeX_mm,2
0.40007901237060683,origCropSizeX_mm,3
0.1744330609972749,origCropSizeX_mm,4
0.17575834836375126,origCropSizeX_mm,5
0.38505908888384727,origCropSizeX_mm,6
-0.13817698518582322,origCropSizeX_mm,7
0.38925583221104304,origCropSizeX_mm,8
-0.007920169737760442,origCropSizeX_mm,9
0.48019578912025207,origCropSizeX_mm,10
0.045769745835108656,origCropSizeX_mm,11
0.2414231819266161,origCropSizeX_mm,12
0.2905219234084783,origCropSizeX_mm,13
0.24792340091455198,origCropSizeX_mm,14
-0.34601044326446867,origCropSizeX_mm,15
0.30823975331983045,origCropSizeX_mm,16
0.16812216877595298,origCropSizeX_mm,17
0.12678582472630753,origCropSizeX_mm,18
0.09851302757478428,origCropSizeX_mm,19
0.17503259575831073,origCropSizeX_mm,20
0.42519636341144856,origCropSizeX_mm,21
0.24475217757334217,origCropSizeX_mm,22
0.19469102502773075,origCropSizeX_mm,23
0.30812931270595395,origCropSizeX_mm,24
0.2733247421053833,origCropSizeX_mm,25
0.3699918337054617,origCropSizeX_mm,26
0.31887360671276654,origCropSizeX_mm,27
0.12861598347049902,origCropSizeX_mm,28
0.1253343195154127,origCropSizeX_mm,29
0.22025013852407832,origCropSizeX_mm,30
-0.06667457631826758,FlipAngle,1
0.004827832549288084,FlipAngle,2
-0.09062441229817658,FlipAngle,3
-0.12176866541040551,FlipAngle,4
-0.03000829251240776,FlipAngle,5
-0.07020867596221829,FlipAngle,6
-0.05348481157571317,FlipAngle,7
0.02871455960700163,FlipAngle,8
0.013631527198046525,FlipAngle,9
-0.1166883971722255,FlipAngle,10
-0.13379091509202728,FlipAngle,11
-0.03395260015072536,FlipAngle,12
-0.020415736335985805,FlipAngle,13
-0.06544395233508443,FlipAngle,14
-0.05828108966390352,FlipAngle,15
-0.03423659030068753,FlipAngle,16
-0.12606007212088077,FlipAngle,17
0.07011401257884255,FlipAngle,18
-0.002524356888548022,FlipAngle,19
-0.046511275671132446,FlipAngle,20
-0.010823180159591356,FlipAngle,21
-0.044586453543647764,FlipAngle,22
-0.10021696847458479,FlipAngle,23
-0.03628763027260443,FlipAngle,24
-0.1332229347920892,FlipAngle,25
0.04414469108811438,FlipAngle,26
-0.07920169737760442,FlipAngle,27
-0.029250985445814476,FlipAngle,28
-0.07525738973925931,FlipAngle,29
0.07592003342247687,FlipAngle,30
-0.006847318060134755,ReconstructionDiameter,1
0.14246839189629845,ReconstructionDiameter,2
0.2310417642225444,ReconstructionDiameter,3
0.17026787213120437,ReconstructionDiameter,4
0.24195960776541522,ReconstructionDiameter,5
0.20043393694914208,ReconstructionDiameter,6
0.29803188515185813,ReconstructionDiameter,7
0.09870235434143947,ReconstructionDiameter,8
0.1708674068922402,ReconstructionDiameter,9
0.05970104041367309,ReconstructionDiameter,10
0.3530313108606479,ReconstructionDiameter,11
0.03452058045059468,ReconstructionDiameter,12
0.28604118993133415,ReconstructionDiameter,13
-0.003565654105062217,ReconstructionDiameter,14
-0.026947509785060657,ReconstructionDiameter,15
0.17029942659231584,ReconstructionDiameter,16
0.11545777318904234,ReconstructionDiameter,17
0.10753760345129566,ReconstructionDiameter,18
0.12688048810962826,ReconstructionDiameter,19
0.13237096434217516,ReconstructionDiameter,20
-0.021488588013611493,ReconstructionDiameter,21
0.34094595225683066,ReconstructionDiameter,22
0.0018932676663731894,ReconstructionDiameter,23
0.2179466628632832,ReconstructionDiameter,24
0.12107446726602146,ReconstructionDiameter,25
0.12135845741598361,ReconstructionDiameter,26
-0.09254923442568878,ReconstructionDiameter,27
-0.03589319950877955,ReconstructionDiameter,28
0.18181680489620874,ReconstructionDiameter,29
0.18528779561795022,ReconstructionDiameter,30
0.7003354870304814,ImagingFrequency,1
1.1259262812057687,ImagingFrequency,2
1.4652629559461745,ImagingFrequency,3
1.026403510875554,ImagingFrequency,4
1.0989156624985261,ImagingFrequency,5
0.8568613913497627,ImagingFrequency,6
1.2665960688190145,ImagingFrequency,7
0.7563288782641318,ImagingFrequency,8
0.989043028925324,ImagingFrequency,9
0.5101094182493116,ImagingFrequency,10
0.9880332861699351,ImagingFrequency,11
1.0819393624231703,ImagingFrequency,12
1.2664856282051244,ImagingFrequency,13
1.446456497126641,ImagingFrequency,14
1.1935159368961044,ImagingFrequency,15
0.6951132237173409,ImagingFrequency,16
1.2639770485471598,ImagingFrequency,17
1.1745832602321387,ImagingFrequency,18
1.154924830962746,ImagingFrequency,19
0.8934803434639691,ImagingFrequency,20
0.5792610197644323,ImagingFrequency,21
1.1245694393781944,ImagingFrequency,22
1.2437190845167039,ImagingFrequency,23
1.3119398294291869,ImagingFrequency,24
0.918692357888159,ImagingFrequency,25
0.6385045204920989,ImagingFrequency,26
0.9622848459069185,ImagingFrequency,27
0.9135963124194371,ImagingFrequency,28
0.9825428099373744,ImagingFrequency,29
0.8193746915551418,ImagingFrequency,30
0.6659569016548333,EchoTime,1
0.6707216252819259,EchoTime,2
0.7167280295753571,EchoTime,3
0.8920761699447414,EchoTime,4
0.6142391399011025,EchoTime,5
0.7428235689105037,EchoTime,6
0.6787364584030071,EchoTime,7
0.4067370036640865,EchoTime,8
0.5574884416008725,EchoTime,9
0.8821680691572596,EchoTime,10
0.7183057526306842,EchoTime,11
0.2013805707823218,EchoTime,12
0.6263244985049472,EchoTime,13
0.41617178753497847,EchoTime,14
0.8280206138983427,EchoTime,15
0.5352583237512922,EchoTime,16
0.2614602647292915,EchoTime,17
1.129113281777548,EchoTime,18
0.5239776039056667,EchoTime,19
0.8950738437498656,EchoTime,20
0.6437741154968654,EchoTime,21
0.8489096671509047,EchoTime,22
0.7314324084510155,EchoTime,23
0.7132570388536293,EchoTime,24
0.9031833402542676,EchoTime,25
1.0998307418706084,EchoTime,26
0.46517586563353364,EchoTime,27
0.5560527136205197,EchoTime,28
0.6592358014391309,EchoTime,29
0.8187751567940922,EchoTime,30
0.7746935746281731,RepetitionTime,1
0.5398021661506457,RepetitionTime,2
0.4586756466455566,RepetitionTime,3
0.8517811231115965,RepetitionTime,4
0.6089379904351833,RepetitionTime,5
0.5657872648719159,RepetitionTime,6
0.592561225120877,RepetitionTime,7
0.7611409335828916,RepetitionTime,8
0.6157221995731225,RepetitionTime,9
0.7406147566330569,RepetitionTime,10
0.9051239396122943,RepetitionTime,11
0.6427959272025879,RepetitionTime,12
0.8888576149118782,RepetitionTime,13
0.5728081324681363,RepetitionTime,14
0.5446615531610453,RepetitionTime,15
0.7756402084613667,RepetitionTime,16
0.3950145213629964,RepetitionTime,17
0.7502073128094376,RepetitionTime,18
0.8209050829188014,RepetitionTime,19
0.6266715975771048,RepetitionTime,20
0.6679132782434433,RepetitionTime,21
0.7741255943282627,RepetitionTime,22
0.566213250096866,RepetitionTime,23
0.6677555059378997,RepetitionTime,24
0.6973220359947739,RepetitionTime,25
0.9393131982213282,RepetitionTime,26
0.7926638402283896,RepetitionTime,27
0.6802826269972228,RepetitionTime,28
0.7847910021822965,RepetitionTime,29
0.96020225147389,RepetitionTime,30
0.8195640183217556,EchoTrainLength,1
0.8914135262614965,EchoTrainLength,2
0.8794228310409999,EchoTrainLength,3
0.5149372507986409,EchoTrainLength,4
0.5040825161779656,EchoTrainLength,5
0.8063584763486592,EchoTrainLength,6
0.6038419449664749,EchoTrainLength,7
0.7098807115152224,EchoTrainLength,8
0.6066345147744294,EchoTrainLength,9
0.799905589052363,EchoTrainLength,10
0.827563074212281,EchoTrainLength,11
0.6031950785138132,EchoTrainLength,12
0.7435966532076252,EchoTrainLength,13
0.7000357196499497,EchoTrainLength,14
0.36820900665292366,EchoTrainLength,15
0.5039562983335196,EchoTrainLength,16
0.7169489108030825,EchoTrainLength,17
0.6690334616127225,EchoTrainLength,18
0.44368727761992216,EchoTrainLength,19
0.5126495523684016,EchoTrainLength,20
0.5569677929926292,EchoTrainLength,21
0.6420543973665779,EchoTrainLength,22
0.4197374416399994,EchoTrainLength,23
0.8379602691469222,EchoTrainLength,24
0.9317716820168369,EchoTrainLength,25
0.6198558339780953,EchoTrainLength,26
0.4542895765517469,EchoTrainLength,27
0.43074994856621845,EchoTrainLength,28
0.49830804979544274,EchoTrainLength,29
0.5794345693005318,EchoTrainLength,30
1.411178609609453,Parenchymal,1
1.212827267093353,Parenchymal,2
1.4059405690657705,Parenchymal,3
1.6507716327918913,Parenchymal,4
1.3693689486432177,Parenchymal,5
1.2027613940003412,Parenchymal,6
1.4238319485132083,Parenchymal,7
1.52609995695971,Parenchymal,8
1.3100465617627863,Parenchymal,9
1.3860297041074998,Parenchymal,10
1.3868185656351495,Parenchymal,11
1.3150637210787433,Parenchymal,12
1.4357595348114955,Parenchymal,13
1.4353493268171011,Parenchymal,14
1.2532485317709028,Parenchymal,15
1.2913347663265735,Parenchymal,16
1.33708873493114,Parenchymal,17
1.229866676090918,Parenchymal,18
1.4421019814939289,Parenchymal,19
1.371767087687306,Parenchymal,20
1.0456517321505798,Parenchymal,21
1.3262655547715898,Parenchymal,22
1.260127404292149,Parenchymal,23
1.1968133780817463,Parenchymal,24
1.3315667042374817,Parenchymal,25
1.257003512642579,Parenchymal,26
1.278302773889549,Parenchymal,27
1.4263405281711867,Parenchymal,28
1.2412262820892948,Parenchymal,29
1.3381615866087795,Parenchymal,30
0.2994833903627667,BreastMammoDensity,1
0.7424133609161231,BreastMammoDensity,2
0.2341341014109755,BreastMammoDensity,3
0.3168856756630314,BreastMammoDensity,4
0.4368715140208989,BreastMammoDensity,5
0.3881198716111944,BreastMammoDensity,6
0.4980556141065921,BreastMammoDensity,7
0.5496156035547793,BreastMammoDensity,8
0.4542895765517331,BreastMammoDensity,9
0.6480181905157284,BreastMammoDensity,10
0.6567745534728195,BreastMammoDensity,11
0.44050027704815664,BreastMammoDensity,12
0.21441256321934626,BreastMammoDensity,13
0.40364466647564157,BreastMammoDensity,14
0.2554649171190295,BreastMammoDensity,15
0.93363339522214,BreastMammoDensity,16
0.4330218697658883,BreastMammoDensity,17
0.45217542765759317,BreastMammoDensity,18
0.39736532871543123,BreastMammoDensity,19
0.7748355697031611,BreastMammoDensity,20
0.6419124022916174,BreastMammoDensity,21
0.32352788972598273,BreastMammoDensity,22
0.47984869004809433,BreastMammoDensity,23
0.09460027439757818,BreastMammoDensity,24
0.7089814093736824,BreastMammoDensity,25
0.6309630042876213,BreastMammoDensity,26
0.26382684931228206,BreastMammoDensity,27
0.4014989631203765,BreastMammoDensity,28
0.5689900426742647,BreastMammoDensity,29
0.4929122369462028,BreastMammoDensity,30
0.8170869931249023,FieldStrength,1
0.506149333380452,FieldStrength,2
1.1299021433052252,FieldStrength,3
0.7899659338037697,FieldStrength,4
0.9758690414133252,FieldStrength,5
0.8092141550787955,FieldStrength,6
1.3134544435622908,FieldStrength,7
1.209545603138253,FieldStrength,8
0.5623004969196324,FieldStrength,9
0.7209405501330949,FieldStrength,10
1.0147599147272153,FieldStrength,11
0.8057431643570676,FieldStrength,12
0.7041693540549363,FieldStrength,13
1.2180653076370493,FieldStrength,14
0.8908139915004742,FieldStrength,15
0.5796238960671732,FieldStrength,16
0.6359801636035646,FieldStrength,17
0.896478017269107,FieldStrength,18
1.0011914964513642,FieldStrength,19
0.579892108986566,FieldStrength,20
1.0805982978261246,FieldStrength,21
0.43308497868811124,FieldStrength,22
0.7293813684790986,FieldStrength,23
0.9957799063715822,FieldStrength,24
0.7162704898892954,FieldStrength,25
0.625283201288433,FieldStrength,26
0.9545855573969111,FieldStrength,27
0.8828622673016161,FieldStrength,28
0.7465627725516378,FieldStrength,29
0.8444131564432183,FieldStrength,30
2.7112539616625755,ScannerModel,1
1.9558717172316233,ScannerModel,2
2.138761373805499,ScannerModel,3
2.127527985651541,ScannerModel,4
2.689071175504649,ScannerModel,5
3.085458315925775,ScannerModel,6
3.101361764323505,ScannerModel,7
3.279518251731386,ScannerModel,8
2.4494150433999873,ScannerModel,9
2.7647072187771635,ScannerModel,10
2.4631885656730077,ScannerModel,11
2.017686906539464,ScannerModel,12
2.7180381708004875,ScannerModel,13
2.753126731551034,ScannerModel,14
2.88597101280984,ScannerModel,15
2.478413593156965,ScannerModel,16
2.098087673439085,ScannerModel,17
3.1119009543331204,ScannerModel,18
3.0791789781655647,ScannerModel,19
2.758143890866991,ScannerModel,20
2.2605300392158774,ScannerModel,21
3.268695071571808,ScannerModel,22
2.9895643086228043,ScannerModel,23
2.5636106381447763,ScannerModel,24
2.0105240438682555,ScannerModel,25
2.4409900022845257,ScannerModel,26
2.8373771427056655,ScannerModel,27
2.0402167917695757,ScannerModel,28
2.9652673735707378,ScannerModel,29
3.2065958921140196,ScannerModel,30
21.37262536902943,Indication,1
20.717744083222993,Indication,2
21.98894710336357,Indication,3
21.509319294543214,Indication,4
21.177019264629585,Indication,5
21.084690911431665,Indication,6
22.823089282716595,Indication,7
21.47423073379267,Indication,8
20.74838346495749,Indication,9
21.861845734026176,Indication,10
20.48714408145594,Indication,11
21.022717949818293,Indication,12
20.98164981868805,Indication,13
20.53725256569322,Indication,14
21.090717813503037,Indication,15
20.913129306395067,Indication,16
20.767694795154757,Indication,17
20.059391806694833,Indication,18
20.80300423713304,Indication,19
21.2979990685123,Indication,20
21.64487725945717,Indication,21
21.220564420956705,Indication,22
21.597955775791657,Indication,23
22.296066673314122,Indication,24
22.616628443696104,Indication,25
22.405529098892927,Indication,26
21.81848990446571,Indication,27
21.07112249315584,Indication,28
22.060007749775647,Indication,29
22.28095208644407,Indication,30
