Importance,Feature,Iteration
0.05789501330088815,ShiftDays,15
0.1221796328422908,ShiftDays,16
0.006893291417134495,ShiftDays,17
0.017384334095825998,ShiftDays,18
0.20089843044502914,ShiftDays,19
0.14211117483128852,ShiftDays,20
0.006979637447425112,ShiftDays,21
-0.014347832031070176,ShiftDays,22
-0.0607876053151847,ShiftDays,23
-0.02868127305707937,ShiftDays,24
-0.010937163835117747,ShiftDays,25
0.0979595713495366,ShiftDays,26
-0.024306407523032272,ShiftDays,27
0.17116661401957706,ShiftDays,28
0.09384374390631117,ShiftDays,29
-0.04967774941949827,ShiftDays,30
0.3971197842500568,maxOriginalImage,1
0.0871375355547938,maxOriginalImage,2
0.0014678825147272038,maxOriginalImage,3
0.2322276484306193,maxOriginalImage,4
0.2575845993220494,maxOriginalImage,5
0.28279764016299513,maxOriginalImage,6
0.5014689618400954,maxOriginalImage,7
0.11675422393987098,maxOriginalImage,8
0.002892592014296552,maxOriginalImage,9
-0.017211642035244765,maxOriginalImage,10
0.2692413134094635,maxOriginalImage,11
0.17957096096657152,maxOriginalImage,12
0.21613850478896438,maxOriginalImage,13
0.2183547195660848,maxOriginalImage,14
0.11656714087427894,maxOriginalImage,15
0.40500605501537035,maxOriginalImage,16
0.12199254977669878,maxOriginalImage,17
0.2040500605501725,maxOriginalImage,18
0.035574564474238964,maxOriginalImage,19
0.3775192353771229,maxOriginalImage,20
0.3214950527322554,maxOriginalImage,21
0.046770766400178375,maxOriginalImage,22
0.10911260026034324,maxOriginalImage,23
0.14444251764878388,maxOriginalImage,24
0.18237720695056492,maxOriginalImage,25
0.4251822440901538,maxOriginalImage,26
0.26590260023875323,maxOriginalImage,27
0.39245709861509115,maxOriginalImage,28
0.010447869663546194,maxOriginalImage,29
0.24355336940199462,maxOriginalImage,30
1.125793933759645,origPixelSpacing,1
0.3371812482326169,origPixelSpacing,2
0.8466803908884849,origPixelSpacing,3
0.8181718098919618,origPixelSpacing,4
0.7824389443622152,origPixelSpacing,5
0.9940298915566014,origPixelSpacing,6
0.9822868314388842,origPixelSpacing,7
0.9864602229022782,origPixelSpacing,8
0.9221180393406944,origPixelSpacing,9
0.6066815997329146,origPixelSpacing,10
0.5605296465497311,origPixelSpacing,11
0.9586711921580513,origPixelSpacing,12
0.9431720797232944,origPixelSpacing,13
0.8037951958507948,origPixelSpacing,14
0.7641623679535366,origPixelSpacing,15
0.9561671572800249,origPixelSpacing,16
0.7263140246820211,origPixelSpacing,17
0.7656446414732998,origPixelSpacing,18
0.9844310911907624,origPixelSpacing,19
1.1196633656099648,origPixelSpacing,20
0.9601966386929471,origPixelSpacing,21
0.7565639172891417,origPixelSpacing,22
0.7065695657586155,origPixelSpacing,23
0.9229239356232939,origPixelSpacing,24
0.7577871527180706,origPixelSpacing,25
0.676895313353332,origPixelSpacing,26
0.9252840604508735,origPixelSpacing,27
1.1544608158117011,origPixelSpacing,28
0.6194032481937625,origPixelSpacing,29
0.5643576538920255,origPixelSpacing,30
0.4529712748343807,origCropSizeY_mm,1
0.49854758781572706,origCropSizeY_mm,2
0.2988004377743846,origCropSizeY_mm,3
0.2973325552596699,origCropSizeY_mm,4
0.33202926842606717,origCropSizeY_mm,5
0.22117535655513917,origCropSizeY_mm,6
0.3364473069752596,origCropSizeY_mm,7
0.28933115645396895,origCropSizeY_mm,8
-0.02358685727072338,origCropSizeY_mm,9
0.19652356491100717,origCropSizeY_mm,10
0.2329759806930376,origCropSizeY_mm,11
0.45789299856019305,origCropSizeY_mm,12
0.2773290582454426,origCropSizeY_mm,13
0.2576709453523275,origCropSizeY_mm,14
0.41398604216421436,origCropSizeY_mm,15
0.4899129847879952,origCropSizeY_mm,16
0.6583021348336506,origCropSizeY_mm,17
0.21445475719856083,origCropSizeY_mm,18
0.08313683615193077,origCropSizeY_mm,19
0.5821881091442778,origCropSizeY_mm,20
0.33220196048663586,origCropSizeY_mm,21
0.6332186130381158,origCropSizeY_mm,22
0.7314372224784741,origCropSizeY_mm,23
0.16981385954523734,origCropSizeY_mm,24
0.3458446332704205,origCropSizeY_mm,25
0.6798598603928707,origCropSizeY_mm,26
0.5092976685852402,origCropSizeY_mm,27
0.04268372096706236,origCropSizeY_mm,28
0.3035062964244955,origCropSizeY_mm,29
0.3486796612645233,origCropSizeY_mm,30
0.02688239742632596,origCropSizeX_mm,1
-0.10941481136629769,origCropSizeX_mm,2
0.041575613578495874,origCropSizeX_mm,3
-0.09034672968006813,origCropSizeX_mm,4
-0.002244996787192201,origCropSizeX_mm,5
0.011570368057161115,origCropSizeX_mm,6
-0.08074792931426675,origCropSizeX_mm,7
-0.006936464432267257,origCropSizeX_mm,8
0.0907065048062414,origCropSizeX_mm,9
0.05107367690900839,origCropSizeX_mm,10
0.11659592288436327,origCropSizeX_mm,11
-0.12259697198862018,origCropSizeX_mm,12
-0.1400820431197476,origCropSizeX_mm,13
-0.024205670487718312,origCropSizeX_mm,14
-0.12328774023081966,origCropSizeX_mm,15
-0.017154078015063565,origCropSizeX_mm,16
-0.08105014042022118,origCropSizeX_mm,17
-0.006792554381807988,origCropSizeX_mm,18
-0.03322883065169516,origCropSizeX_mm,19
0.11216349333013496,origCropSizeX_mm,20
0.23932241391841935,origCropSizeX_mm,21
-0.007785533729986981,origCropSizeX_mm,22
-0.12403607249325051,origCropSizeX_mm,23
0.010433478658497758,origCropSizeX_mm,24
-0.10748641669010835,origCropSizeX_mm,25
0.036222159701318216,origCropSizeX_mm,26
-0.05423969801913739,origCropSizeX_mm,27
0.07730847910823,origCropSizeX_mm,28
-0.05264229645902445,origCropSizeX_mm,29
0.051203195954406665,origCropSizeX_mm,30
-0.0020435227165517336,FlipAngle,1
-0.022896089028511358,FlipAngle,2
-0.008634603027719253,FlipAngle,3
-2.878201009687249e-05,FlipAngle,4
-0.022248493801432102,FlipAngle,5
0.005871530058871175,FlipAngle,6
-0.009526845340571742,FlipAngle,7
-0.02639310325474186,FlipAngle,8
0.12022245615600459,FlipAngle,9
-0.020838175306898642,FlipAngle,10
-0.044496987602864205,FlipAngle,11
0.00034538412111228325,FlipAngle,12
0.16025823219455618,FlipAngle,13
0.020449618170666144,FlipAngle,14
0.03574725653477001,FlipAngle,15
-0.015340811379249171,FlipAngle,16
0.10078020833859097,FlipAngle,17
0.008289218906632064,FlipAngle,18
0.07037201467593764,FlipAngle,19
-0.031113352909888693,FlipAngle,20
-0.01985958696375554,FlipAngle,21
-0.03577603854486688,FlipAngle,22
0.0030940660849495664,FlipAngle,23
-0.020233753094964696,FlipAngle,24
-0.03420741899482571,FlipAngle,25
0.008145308856160247,FlipAngle,26
0.011109855895686435,FlipAngle,27
-0.00942610830525778,FlipAngle,28
0.043575963279914844,FlipAngle,29
0.009958575491987188,FlipAngle,30
0.12166155666063491,ReconstructionDiameter,1
0.32807174203836204,ReconstructionDiameter,2
0.4381197576266905,ReconstructionDiameter,3
0.20029400823309523,ReconstructionDiameter,4
0.35226302152104444,ReconstructionDiameter,5
0.4486539733205273,ReconstructionDiameter,6
0.3930471298219641,ReconstructionDiameter,7
0.31588256076423105,ReconstructionDiameter,8
0.3158106057389889,ReconstructionDiameter,9
0.21521748046602757,ReconstructionDiameter,10
0.4369972592331007,ReconstructionDiameter,11
0.2571528691706716,ReconstructionDiameter,12
0.3121408994522148,ReconstructionDiameter,13
0.28191978885517854,ReconstructionDiameter,14
0.27809178151289676,ReconstructionDiameter,15
0.4710463771724187,ReconstructionDiameter,16
0.4075100898934218,ReconstructionDiameter,17
0.44199093798411765,ReconstructionDiameter,18
0.35170177232423067,ReconstructionDiameter,19
0.3008295694859004,ReconstructionDiameter,20
0.24433048367448473,ReconstructionDiameter,21
0.3190054088592649,ReconstructionDiameter,22
0.40002676726941433,ReconstructionDiameter,23
0.14697533453690717,ReconstructionDiameter,24
0.18250672599598827,ReconstructionDiameter,25
0.27653755296791654,ReconstructionDiameter,26
0.23252985953661134,ReconstructionDiameter,27
0.2874603257979608,ReconstructionDiameter,28
0.29954877003677777,ReconstructionDiameter,29
0.4702116988797349,ReconstructionDiameter,30
0.8160995051653007,ImagingFrequency,1
1.141753558355889,ImagingFrequency,2
1.1364576684988927,ImagingFrequency,3
1.15417299571077,ImagingFrequency,4
1.3671310883845194,ImagingFrequency,5
1.0692228929230123,ImagingFrequency,6
1.2251206505885448,ImagingFrequency,7
0.8229784055773867,ImagingFrequency,8
1.396978032850359,ImagingFrequency,9
0.8255543954806427,ImagingFrequency,10
1.320748879120586,ImagingFrequency,11
1.129506813061577,ImagingFrequency,12
1.0410309140375045,ImagingFrequency,13
1.0994152215099517,ImagingFrequency,14
1.1239087120985884,ImagingFrequency,15
0.7985280880038825,ImagingFrequency,16
1.1448764064509231,ImagingFrequency,17
1.1962379034608375,ImagingFrequency,18
1.0028803596599971,ImagingFrequency,19
1.1510645386207845,ImagingFrequency,20
0.8397870994713506,ImagingFrequency,21
1.4173700870008312,ImagingFrequency,22
1.4234430911303304,ImagingFrequency,23
1.0981056400507572,ImagingFrequency,24
1.0163647313883115,ImagingFrequency,25
1.0449452674100645,ImagingFrequency,26
1.1904671104373055,ImagingFrequency,27
0.8375133206740614,ImagingFrequency,28
0.9256726175870935,ImagingFrequency,29
1.0597248295925124,ImagingFrequency,30
0.06958050939839912,EchoTime,1
0.06595397612675778,EchoTime,2
0.0965492528550157,EchoTime,3
0.07509226433112211,EchoTime,4
0.009972966497023079,EchoTime,5
0.05425408902421093,EchoTime,6
-0.003612142266605444,EchoTime,7
0.011570368057161115,EchoTime,8
0.04140292151795228,EchoTime,9
-0.045274101875366846,EchoTime,10
-0.012865558511294537,EchoTime,11
0.01749946213620094,EchoTime,12
0.043806219360664735,EchoTime,13
-0.04741836162725763,EchoTime,14
0.04849768700572724,EchoTime,15
0.04812352087453063,EchoTime,16
0.019701285908272925,EchoTime,17
0.17218837537786547,EchoTime,18
0.08300731710653247,EchoTime,19
-0.02742925561805362,EchoTime,20
0.05495924827147138,EchoTime,21
0.05377918585768782,EchoTime,22
0.08351100228313993,EchoTime,23
0.0787187976027509,EchoTime,24
0.1592076888261709,EchoTime,25
0.12993638456219347,EchoTime,26
0.031257262960360514,EchoTime,27
0.02807685084514542,EchoTime,28
-0.001511055529847419,EchoTime,29
0.011714278107620383,EchoTime,30
0.12137373655970385,RepetitionTime,1
-0.03997821201834529,RepetitionTime,2
0.04084167232113855,RepetitionTime,3
0.16094900043676819,RepetitionTime,4
0.05690203395270915,RepetitionTime,5
0.15012696464203795,RepetitionTime,6
0.17240424045355435,RepetitionTime,7
0.06298942908725669,RepetitionTime,8
0.1160490646926105,RepetitionTime,9
0.1036008453276328,RepetitionTime,10
0.12334530425102594,RepetitionTime,11
0.0783446314715543,RepetitionTime,12
0.04808034785938532,RepetitionTime,13
0.13708871407016215,RepetitionTime,14
0.13008029461265275,RepetitionTime,15
0.2867551665507254,RepetitionTime,16
0.05327550068104273,RepetitionTime,17
0.05471460118568561,RepetitionTime,18
0.05470021018063717,RepetitionTime,19
0.03774760623621407,RepetitionTime,20
0.24453195774513775,RepetitionTime,21
0.16346742631985559,RepetitionTime,22
0.10693955849835558,RepetitionTime,23
0.24044491231202175,RepetitionTime,24
0.10833548598784062,RepetitionTime,25
0.09736954014263854,RepetitionTime,26
0.30550664612590195,RepetitionTime,27
0.014088793940235964,RepetitionTime,28
0.19171696922554463,RepetitionTime,29
0.0741280669930149,RepetitionTime,30
-0.004590730609723455,EchoTrainLength,1
0.056513476816451566,EchoTrainLength,2
0.0007627232674667476,EchoTrainLength,3
-0.0999455300458946,EchoTrainLength,4
-0.023558075260626508,EchoTrainLength,5
-0.022277275811528975,EchoTrainLength,6
0.04930358328831421,EchoTrainLength,7
0.08142430655143032,EchoTrainLength,8
0.036049467640749525,EchoTrainLength,9
0.135030800348562,EchoTrainLength,10
0.06344994124873136,EchoTrainLength,11
0.031948031202585075,EchoTrainLength,12
0.09043307571034619,EchoTrainLength,13
0.0040582634230442345,EchoTrainLength,14
-0.00728184855337954,EchoTrainLength,15
-0.011815015142934345,EchoTrainLength,16
0.07078935382230465,EchoTrainLength,17
0.018132666358219217,EchoTrainLength,18
-0.005411017897371402,EchoTrainLength,19
0.07356681779621371,EchoTrainLength,20
0.09034672968009322,EchoTrainLength,21
0.1932999797806342,EchoTrainLength,22
0.07597011563892617,EchoTrainLength,23
-0.11780476730823117,EchoTrainLength,24
0.0716672051301087,EchoTrainLength,25
0.06841483798965142,EchoTrainLength,26
0.007368194583670158,EchoTrainLength,27
-0.023932241391823116,EchoTrainLength,28
0.02784659476442063,EchoTrainLength,29
-0.0055693189528791065,EchoTrainLength,30
0.1611648655124571,Parenchymal,1
0.047403970622196645,Parenchymal,2
0.08582795409558686,Parenchymal,3
0.32032938132350774,Parenchymal,4
0.2074175557309796,Parenchymal,5
0.3159832977995576,Parenchymal,6
0.22061410735833797,Parenchymal,7
0.12010732811564219,Parenchymal,8
0.21743369524313544,Parenchymal,9
0.23182470028933838,Parenchymal,10
0.055678798523767725,Parenchymal,11
0.19528593847702985,Parenchymal,12
0.16112169249732433,Parenchymal,13
0.19993423310694702,Parenchymal,14
0.0979739623545725,Parenchymal,15
0.08543939695932926,Parenchymal,16
0.08421616153040037,Parenchymal,17
0.06930708030252901,Parenchymal,18
0.1320374712989515,Parenchymal,19
0.12679914546212367,Parenchymal,20
0.09394448094163768,Parenchymal,21
0.13333266175310998,Parenchymal,22
0.1900332216351536,Parenchymal,23
0.09975844698031512,Parenchymal,24
0.147407064688285,Parenchymal,25
0.22782400088650043,Parenchymal,26
0.16581316014238687,Parenchymal,27
0.14036986322070377,Parenchymal,28
0.17286475261502904,Parenchymal,29
0.12710135656809066,Parenchymal,30
0.08197116474318308,BreastMammoDensity,1
0.18646425238369346,BreastMammoDensity,2
0.32719389073053284,BreastMammoDensity,3
0.15896304174039766,BreastMammoDensity,4
0.05235447635810592,BreastMammoDensity,5
0.3089173143218669,BreastMammoDensity,6
0.22271519409509602,BreastMammoDensity,7
0.037733215231165636,BreastMammoDensity,8
0.017916801282517766,BreastMammoDensity,9
0.03720074804444877,BreastMammoDensity,10
0.16388476546618497,BreastMammoDensity,11
0.1539693629893682,BreastMammoDensity,12
0.10211857180786969,BreastMammoDensity,13
0.17954217895647465,BreastMammoDensity,14
0.04465528865838445,BreastMammoDensity,15
0.26175799078545603,BreastMammoDensity,16
0.17434702613479214,BreastMammoDensity,17
0.13757800824174626,BreastMammoDensity,18
0.09650607983987038,BreastMammoDensity,19
0.30513247999470533,BreastMammoDensity,20
0.16145268561337564,BreastMammoDensity,21
0.23737962823716904,BreastMammoDensity,22
0.12318700319551823,BreastMammoDensity,23
0.10511190085750531,BreastMammoDensity,24
0.12246745294323444,BreastMammoDensity,25
0.2900794887163747,BreastMammoDensity,26
0.0076991876997214576,BreastMammoDensity,27
0.32009912524277045,BreastMammoDensity,28
0.25250457454072933,BreastMammoDensity,29
0.16188441576477855,BreastMammoDensity,30
-0.0258030720478438,FieldStrength,1
-0.0005324671867043145,FieldStrength,2
0.02669531436072138,FieldStrength,3
-0.029285695269025868,FieldStrength,4
0.04800839283415569,FieldStrength,5
0.022608268927592823,FieldStrength,6
0.004317301513878447,FieldStrength,7
-0.02141381550874827,FieldStrength,8
-0.06729233959604906,FieldStrength,9
-0.02904104818322754,FieldStrength,10
0.016017188616437847,FieldStrength,11
-0.04471285267856565,FieldStrength,12
0.002950156034490297,FieldStrength,13
-0.00523832583681526,FieldStrength,14
0.05301646259023361,FieldStrength,15
-0.015729368515494217,FieldStrength,16
0.010706907754380407,FieldStrength,17
0.01975884992844158,FieldStrength,18
0.03944574483166607,FieldStrength,19
-0.019917150983949285,FieldStrength,20
0.004015090407898925,FieldStrength,21
0.009239025239665749,FieldStrength,22
0.007497713629080991,FieldStrength,23
0.044756025693698416,FieldStrength,24
0.03868302156421187,FieldStrength,25
-0.014074402935187528,FieldStrength,26
-0.06514807984415827,FieldStrength,27
0.03524357135816256,FieldStrength,28
0.0054685819175526,FieldStrength,29
0.0028782010092481157,FieldStrength,30
1.0840888011357384,ScannerModel,1
1.238043773120033,ScannerModel,2
0.9584409360773266,ScannerModel,3
1.2041097832211025,ScannerModel,4
1.3370826698480391,ScannerModel,5
0.997973026939258,ScannerModel,6
1.0694387579987013,ScannerModel,7
1.3382915142719323,ScannerModel,8
1.1349897859841906,ScannerModel,9
1.0781165340415784,ScannerModel,10
1.0974580448236655,ScannerModel,11
1.0810522990709952,ScannerModel,12
1.075209551022246,ScannerModel,13
1.3441198713156455,ScannerModel,14
1.364310451395465,ScannerModel,15
1.0484854546514402,ScannerModel,16
1.1491505349496438,ScannerModel,17
0.9268382889958537,ScannerModel,18
1.208570994785415,ScannerModel,19
0.8582795409557306,ScannerModel,20
1.1640740071825635,ScannerModel,21
1.6305008717351368,ScannerModel,22
1.1222681375233303,ScannerModel,23
1.3380612581911697,ScannerModel,24
1.1116187937891435,ScannerModel,25
1.2335537795456237,ScannerModel,26
1.0814840292223855,ScannerModel,27
1.1717731948822725,ScannerModel,28
1.1887833628468891,ScannerModel,29
1.4254578318367979,ScannerModel,30
7.996433908949557,Indication,1
8.218026604651039,Indication,2
8.702485398526493,Indication,3
7.855920135678394,Indication,4
7.922176322911131,Indication,5
8.105431381169513,Indication,6
8.968416780775355,Indication,7
8.711522949695517,Indication,8
8.355489484852399,Indication,9
8.353820128267055,Indication,10
7.815150418382498,Indication,11
7.924867440854776,Indication,12
8.429934153956427,Indication,13
7.73270435047278,Indication,14
7.923413949345109,Indication,15
8.099272031009736,Indication,16
8.363706748733787,Indication,17
7.426665237160174,Indication,18
7.620843068248624,Indication,19
8.379594418304801,Indication,20
8.303422828595222,Indication,21
8.202757748297019,Indication,22
8.661039303993444,Indication,23
8.839933887722815,Indication,24
8.793263858357989,Indication,25
8.548875810663322,Indication,26
7.882831315114817,Indication,27
8.268941980504515,Indication,28
8.48872140957018,Indication,29
8.6866265109656,Indication,30
