epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
44,0.8301807332854414,0.9029462453672602,0.7940864036056113,0.8389069367475636,0.7939401303558988,0.8380066293290662,0.6563134568886821,0.7971274685816876
45,0.8231959810408219,0.9071001448659419,0.7999199188736499,0.8348939422893178,0.831572915607409,0.8527123099782832,0.6907004907593073,0.77737881508079
46,0.823257043897912,0.9066144783683616,0.7992777185732125,0.8442575960252245,0.8196589015045257,0.8247091096125271,0.6568823890661234,0.7833632555356074
47,0.8151487251688503,0.9102341275825667,0.8081055044806231,0.8503726351996942,0.7872200628585404,0.8446062407132245,0.6859296743408492,0.7749850388988629
48,0.8179794842213216,0.9092276634540245,0.8041901767497143,0.8459774507930441,0.7871860433381022,0.8390581780774946,0.6712280566768233,0.7881508078994613
49,0.8109613043524306,0.914511214543261,0.8073416963649377,0.8476017580737627,0.8142606277511478,0.8390078866156132,0.6739140038577544,0.7402752842609216
50,0.7929870150591797,0.9230257731134297,0.8266102333693909,0.850085992738391,0.8041497212837443,0.8319865127443136,0.6682217020308859,0.8258527827648114
51,0.8085079502927262,0.9142686669134414,0.8127635792855128,0.8536212497611313,0.8026445755196645,0.8357915190307463,0.680930483834632,0.765409934171155
52,0.7939822493833268,0.9213870913935007,0.8242375474116536,0.8580164341677814,0.9741803573891475,0.8254954851983083,0.6251387344618619,0.6535008976660682
53,0.7932037770486166,0.923933441640047,0.8240669888134282,0.8596407414484999,0.8191136668928365,0.8283643845010858,0.6252006615376436,0.7809694793536804
54,0.7869400674654835,0.9256781736837534,0.8344506400567907,0.8612650487292184,0.8520247609511169,0.820150874385644,0.6424250554278457,0.7103530819868342
55,0.7819749922181051,0.9278856941454966,0.836733727441656,0.8646092107777565,0.8146739756540222,0.8254749114184479,0.6323963765627862,0.8138839018551766
56,0.7668470692137972,0.9343720724055515,0.8518488232632557,0.8656602331358685,0.8036986464586606,0.8419179334781118,0.6574925115215468,0.7791741472172352
57,0.7608046805952011,0.9378137238772889,0.8520206451573735,0.8753105293330785,0.841754965836384,0.8340381757915192,0.6395919438945116,0.772591262716936
58,0.7664499878769461,0.9339663220959405,0.8504713085606052,0.8707242499522263,0.8114034217820776,0.8429260486912791,0.678520965996359,0.7731897067624177
59,0.7646912892416515,0.9342839875150236,0.8521142614845922,0.8677622778520925,0.8024470102708544,0.8323054063321523,0.6488322886828194,0.812687013764213
60,0.7494564949384092,0.9404395904452457,0.8637810022163998,0.8799923562010319,0.832775264354183,0.8128608983883872,0.6236069313380268,0.8461998803111909
61,0.745176614549587,0.9441512660917729,0.8635254378400314,0.8803745461494362,0.8187301745320565,0.8297565436049834,0.6182760850782819,0.8150807899461401
62,0.7418329030041847,0.9426553081714445,0.8718394505711957,0.8850563730173896,0.8376894117043733,0.8336221282432277,0.6457916190007224,0.8150807899461401
63,0.740940994271443,0.9455426017831764,0.8725189269776733,0.8807567360978407,0.8088811832156315,0.8354303348954167,0.644721010759392,0.7989228007181328
64,0.724491658093208,0.9504553623248013,0.883203790822104,0.8905981272692528,0.798500768728844,0.837853468967882,0.6561551307470321,0.8575703171753442
65,0.7240876340510716,0.9508280950814127,0.8829219266499989,0.8953755016243072,0.8467113693483856,0.8425122871185279,0.6684630757518663,0.7863554757630161
66,0.730384625464581,0.9506370445519896,0.8787970105945386,0.8848652780431875,0.7978396367199189,0.8296422448279804,0.657033723854382,0.8198683423099941
